image_number,nuclei_object_number,center_x,center_y,major_axis_length,minor_axis_length,orientation
9,17,293.3466515494849,397.2768879091917,21.213246173226764,23.841850296633904,-275.24204925077197
9,18,193.57861699079172,431.32338207879263,7.407632850735176,10.318334602142034,43.708006996676595
9,19,417.33324422521423,431.0864106216101,23.274533603389155,52.40817292013118,-283.82805385084595
9,22,266.2128913742565,465.41370694330715,42.033025965547786,86.46691600070338,-303.0165784167816
9,23,560.8019769770475,479.87235519338196,48.04962584423908,72.09609715845846,33.503564465070426
9,24,185.2037414583564,528.4634924607699,39.94297181310879,81.17716096366125,-286.767054005331
9,31,208.25517890772815,716.9557438794836,2.205672507321446,12.166032631195034,-68.81146107032808
9,32,516.3921593231489,786.2800087689374,32.12016528911056,103.07260162659169,-298.37404163917233
9,35,99.83333333332683,796.3333333333276,3.599610249759065,14.649176140892369,-56.275931942824165
9,37,550.2419707557912,893.6888025282269,14.636691437997545,19.201112136106154,-8.859098586211266
9,38,357.90066485902423,896.5400658079845,30.98258708318873,34.83639280551805,41.795127480132514
9,39,477.23518652175756,918.577284355728,13.67009578083924,52.32612776149271,40.13756816833781
9,41,,,,,
9,42,714.832958944593,944.7028191939553,16.176809988321278,28.869348347393423,-60.230082054845376
9,43,356.9940832758887,994.4645523821225,2.2452705450785118,11.050186457833702,-50.38911845196184
9,44,261.0043493580624,966.8167155509065,33.46987446138492,64.05070562721869,-314.9877701742138
10,1,495.5550373551181,106.8751108514039,22.08208013590207,29.690689432997804,-32.05605964262982
10,2,332.62019634424007,74.36289960246646,29.783681700332682,36.40428569868512,-65.95875335653675
10,3,94.69460396094078,145.16878358401283,29.779874580233376,75.68231419019133,41.66036865834741
10,4,596.8111390350734,187.3058145703676,38.64592575457526,61.07883164550645,-69.38207458932818
10,6,464.759407535305,195.252350249696,49.183159914814404,98.61513312721121,-26.826772563927463
10,8,,,,,
10,9,975.8724806825386,334.1965563156827,16.898195239940797,25.38336521747605,-278.75380073563576
10,10,814.2108828260996,319.8404520862165,51.5192943502125,63.76812691122384,38.917979258485616
10,11,516.2411943092327,339.5693956226846,54.27242321679081,72.17509412556686,-13.475386479947591
10,13,708.9775855530763,392.8201909209149,19.346870211423077,46.62660732154877,-25.569768474712532
10,14,770.8577986834707,429.67500329918323,36.43672398655827,65.85706341936141,-308.575987555093
10,15,489.38066844802984,447.4573953918795,22.90094228323419,62.05165500689323,-310.14942518458554
10,16,1068.6227205936361,428.94023807339096,2.758675283402028,8.693705598560621,-88.95031612700986
10,17,1163.7184528544767,495.26810275567664,11.096211449350106,36.95446472497218,11.503111042109419
10,18,531.8224165960388,483.69749320405725,49.82281448671219,93.12888725474777,21.102610692411634
10,19,40.68900343297052,544.3578182848391,28.75553548431988,65.62872618401519,-16.123535844756812
10,21,632.1703565465117,509.3764596789173,45.09270905836342,49.48303584586616,-58.205716379367885
10,22,,,,,
10,23,470.33333333333366,576.8333333333328,13.34548173845644,19.496675085519275,-302.5067833976696
10,24,,,,,
10,25,175.87539171006958,587.3424617114367,50.090965019067546,55.310145975893136,-313.71382049328133
10,26,601.7376063311292,634.8374669664449,32.804395448995635,58.905835470361936,-74.5411454660698
10,27,853.6009736350278,647.9491225864542,30.254427748199607,41.67965213084511,-38.16773860468394
10,30,926.5665072647631,803.9586667579113,31.961661420215965,43.035164059984304,-312.0097698416432
10,31,275.6116125544974,821.2690366352689,19.936389103801694,23.84129911854156,13.746789012690815
